restaurant_id,restaurant_name,url,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,average_cost_for_two,aggregate_rating,rating_text,votes,has_online_delivery,is_table_reservation_supported,establishment_types
16675375,Temple,https://www.zomato.com/belfast-northern-ireland/temple-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"62 Andersonstown Rd, Belfast BT11 9AN",Belfast,Belfast,320,54.5762060000,-5.9813210000,BT11 9AN,215,"Belfast, Belfast",Asian,0,0,Not rated,1,0,0,[]
16674864,Good Fortune,https://www.zomato.com/belfast-northern-ireland/good-fortune-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Library Court Upper Newtownards Rd, Belfast BT4 3GE",Belfast,Belfast,320,54.5970950000,-5.8853210000,BT4 3GE,215,"Belfast, Belfast",Asian,0,0,Not rated,3,0,0,[]
16674683,Chopsticks Takeaway,https://www.zomato.com/belfast-northern-ireland/chopsticks-takeaway-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"299 Holywood Rd, Belfast BT4 2EX",Belfast,Belfast,320,54.6061590000,-5.8711590000,BT4 2EX,215,"Belfast, Belfast",Asian,0,0,Not rated,2,0,0,[]
16675216,Red Panda,https://www.zomato.com/belfast-northern-ireland/red-panda-antrim?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ballymena Rd Junction One Retail Centre, Antrim BT41 4JG",Antrim,Belfast,320,54.7209930000,-6.2212320000,BT41 4JG,215,"Antrim, Belfast",Asian,0,0,Not rated,2,0,0,[]
16675492,Bombay Brasserie - Belfast,https://www.zomato.com/belfast-northern-ireland/bombay-brasserie-belfast-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"241 Lisburn Rd, Belfast, Belfast BT9 6GH",Belfast,Belfast,320,54.5815520000,-5.9478790000,BT9 6GH,215,"Belfast, Belfast",Asian,0,0,Not rated,3,0,0,[]
16675009,Man Lee,https://www.zomato.com/belfast-northern-ireland/man-lee-lisburn?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"122 Ballymacash Rd, Lisburn BT28 3EZ",Lisburn,Belfast,320,54.5257348000,-6.0775436000,BT28 3EZ,215,"Lisburn, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674959,Koi Asian Cuisine,https://www.zomato.com/belfast-northern-ireland/koi-asian-cuisine-holywood?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Holywood, Holywood BT18 9AB",Holywood,Belfast,320,54.6394900000,-5.8377800000,BT18 9AB,215,"Holywood, Belfast",Asian,0,0,Not rated,1,0,0,[]
16674861,Golden Star,https://www.zomato.com/belfast-northern-ireland/golden-star-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"862 Crumlin Rd, Belfast BT14 8AE",Belfast,Belfast,320,54.6228070000,-5.9766660000,BT14 8AE,215,"Belfast, Belfast",Asian,0,0,Not rated,1,0,0,[]
16675102,New Orient,https://www.zomato.com/belfast-northern-ireland/new-orient-donaghadee?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 High St, Donaghadee BT21 0AA",Ards,Belfast,320,54.6403160000,-5.5342540000,BT21 0AA,215,"Ards, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674851,Golden Bowl,https://www.zomato.com/belfast-northern-ireland/golden-bowl-cookstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"54 Oldtown St, Cookstown BT80 8EF",Cookstown,Belfast,320,54.6500948000,-6.7457146000,BT80 8EF,215,"Cookstown, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675455,Zen,https://www.zomato.com/belfast-northern-ireland/zen-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"55-59 Adelaide St, Belfast BT2 8FE",Belfast,Belfast,320,54.5946422000,-5.9283958000,BT2 8FE,215,"Belfast, Belfast","Japanese, Sushi, Fusion",20,3.1,Average,10,0,0,[]
16674991,Lucky House,https://www.zomato.com/belfast-northern-ireland/lucky-house-newtownards?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26 Mill St, Newtownards BT23 5EQ",Ards,Belfast,320,54.5933420000,-5.7001720000,BT23 5EQ,215,"Ards, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675443,Wok Ltd.,https://www.zomato.com/belfast-northern-ireland/wok-ltd-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"126 Great Victoria St, Belfast BT2 7BG",Belfast,Belfast,320,54.5911830000,-5.9339610000,BT2 7BG,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674850,Golden Bamboo,https://www.zomato.com/belfast-northern-ireland/golden-bamboo-ballymena?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"53 Larne St, Ballymena BT42 3AL",Ballymena,Belfast,320,54.8593750000,-6.2747600000,BT42 3AL,215,"Ballymena, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674719,Crazy Wok,https://www.zomato.com/belfast-northern-ireland/crazy-wok-newtownabbey?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"42-70 Carnmoney Rd, Newtownabbey BT36 6HP",Newtownabbey,Belfast,320,54.6746290000,-5.9560620000,BT36 6HP,215,"Newtownabbey, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674666,Chan's Kitchen,https://www.zomato.com/belfast-northern-ireland/chans-kitchen-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"535 Antrim Rd, Belfast BT15 3BU",Belfast,Belfast,320,54.6248890000,-5.9381630000,BT15 3BU,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675456,Zen Two,https://www.zomato.com/belfast-northern-ireland/zen-two-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"92-94 Lisburn Rd, Belfast BT9 6AG",Belfast,Belfast,320,54.5852055000,-5.9413855000,BT9 6AG,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675104,New Wing Wah,https://www.zomato.com/belfast-northern-ireland/new-wing-wah-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"133 Holywood Rd, Belfast BT4 3BE",Belfast,Belfast,320,54.6002310000,-5.8800400000,BT4 3BE,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674788,Emperor City,https://www.zomato.com/belfast-northern-ireland/emperor-city-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"91 Saintfield Rd, Belfast BT8 7HN",Castlereagh,Belfast,320,54.5570910000,-5.9088300000,BT8 7HN,215,"Castlereagh, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675133,Oriental Emperor,https://www.zomato.com/belfast-northern-ireland/oriental-emperor-down?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13 Church St, Down BT30 6EH",Down,Belfast,320,54.3297873000,-5.7155285000,BT30 6EH,215,"Down, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674852,Golden Bridge,https://www.zomato.com/belfast-northern-ireland/golden-bridge-craigavon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"71-73 Bridge St, Craigavon BT63 5AA",Craigavon,Belfast,320,54.4259910000,-6.4378700000,BT63 5AA,215,"Craigavon, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674916,Imperial Palace,https://www.zomato.com/belfast-northern-ireland/imperial-palace-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5 Glen Rd, Belfast BT11 8BA",Belfast,Belfast,320,54.5842468000,-5.9792505000,BT11 8BA,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675076,Moghul House,https://www.zomato.com/belfast-northern-ireland/moghul-house-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"60 Great Victoria St, Belfast BT2 7BB",Belfast,Belfast,320,54.5939100000,-5.9341440000,BT2 7BB,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675013,Mandarin Palace,https://www.zomato.com/belfast-northern-ireland/mandarin-palace-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Finaghy, Belfast BT10",Belfast,Belfast,320,54.5599690000,-5.9783010000,BT10,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675014,Manderin City,https://www.zomato.com/belfast-northern-ireland/manderin-city-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"273 Upper Newtownards Rd, Belfast BT4 3JF",Belfast,Belfast,320,54.5955890000,-5.8719720000,BT4 3JF,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674993,Lurgan Oriental,https://www.zomato.com/belfast-northern-ireland/lurgan-oriental-lurgan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lurgan, Lurgan BT66",Craigavon,Belfast,320,54.4648000000,-6.3360200000,BT66,215,"Craigavon, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674860,Golden River,https://www.zomato.com/belfast-northern-ireland/golden-river-banbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Systems House 34 Scarva St, Banbridge BT32 3DD",Banbridge,Belfast,320,54.3502390000,-6.2806220000,BT32 3DD,215,"Banbridge, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675092,Nabuhay,https://www.zomato.com/belfast-northern-ireland/nabuhay-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"93 Castle St, Belfast BT1 1GJ",Belfast,Belfast,320,54.5993230000,-5.9336970000,BT1 1GJ,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675446,Wooden Boat,https://www.zomato.com/belfast-northern-ireland/wooden-boat-cookstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7 Kinturk Rd, Cookstown BT80 0JD",Cookstown,Belfast,320,54.6557716000,-6.5199786000,BT80 0JD,215,"Cookstown, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674828,Furama the Cantonese,https://www.zomato.com/belfast-northern-ireland/furama-the-cantonese-antrim?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"66 Church St, Antrim BT41 4BA",Antrim,Belfast,320,54.7134900000,-6.2118060000,BT41 4BA,215,"Antrim, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674941,Joy King,https://www.zomato.com/belfast-northern-ireland/joy-king-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"532-534 Oldpark Rd, Belfast BT14 6QJ",Belfast,Belfast,320,54.6227680000,-5.9589370000,BT14 6QJ,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675366,Tangs Takeaway and,https://www.zomato.com/belfast-northern-ireland/tangs-takeaway-and-magherafelt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"44 Queen St, Magherafelt BT45 6AB",Magherafelt,Belfast,320,54.7547274000,-6.6090362000,BT45 6AB,215,"Magherafelt, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674906,Hong Kong City,https://www.zomato.com/belfast-northern-ireland/hong-kong-city-lisburn?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"139 Longstone St, Lisburn BT28 1ET",Lisburn,Belfast,320,54.5092620000,-6.0579170000,BT28 1ET,215,"Lisburn, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675132,Oriental,https://www.zomato.com/belfast-northern-ireland/oriental-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25-33 Dublin Rd, Belfast BT2 7HB",Belfast,Belfast,320,54.5921624000,-5.9324496000,BT2 7HB,215,"Belfast, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675445,Wong's Royale,https://www.zomato.com/belfast-northern-ireland/wongs-royale-newtownards?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"64 New Harbour Rd, Newtownards BT22 1EB",Ards,Belfast,320,54.4563370000,-5.4437170000,BT22 1EB,215,"Ards, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675378,Terracotta,https://www.zomato.com/belfast-northern-ireland/terracotta-comber?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Comber, Comber BT23",Ards,Belfast,320,54.5473900000,-5.7463000000,BT23,215,"Ards, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674990,Lucky Boat,https://www.zomato.com/belfast-northern-ireland/lucky-boat-ballynahinch?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26 Main St, Ballynahinch BT24 7AA",Down,Belfast,320,54.4033620000,-5.8960600000,BT24 7AA,215,"Down, Belfast",Asian,0,0,Not rated,0,0,0,[]
16674913,Imperial City,https://www.zomato.com/belfast-northern-ireland/imperial-city-antrim?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17 New St, Antrim BT41 3AF",Antrim,Belfast,320,54.7488210000,-6.3211600000,BT41 3AF,215,"Antrim, Belfast",Asian,0,0,Not rated,0,0,0,[]
16675558,Solo Kitchen + Bar,https://www.zomato.com/belfast-northern-ireland/solo-kitchen-bar-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11 Wellington Pl, Belfast BT1 6GE",Belfast,Belfast,320,54.5972109000,-5.9325490000,BT1 6GE,215,"Belfast, Belfast","Asian, European, Contemporary",12,0,Not rated,2,0,0,[]
16675468,Wagamama,https://www.zomato.com/belfast-northern-ireland/wagamama-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Victoria Sq, Belfast BT1",Belfast,Belfast,320,54.5985576000,-5.9242468000,BT1,215,"Belfast, Belfast",Japanese,12,3.3,Average,4,0,0,[]
16675311,Sonali,https://www.zomato.com/belfast-northern-ireland/sonali-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"241, Lisburn Road, Belfast, Belfast, Belfast BT9 7GU",Belfast,Belfast,320,54.5815600000,-5.9478700000,BT9 7GU,215,"Belfast, Belfast","Indian, Balti, Bangladeshi",30,0,Not rated,3,0,0,[]
16674971,Lee Garden,https://www.zomato.com/belfast-northern-ireland/lee-garden-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14-18 Botanic Ave, Belfast BT7 1JQ",Belfast,Belfast,320,54.5890960000,-5.9333540000,BT7 1JQ,215,"Belfast, Belfast",Chinese,0,0,Not rated,2,0,0,[]
16674522,Apartment,https://www.zomato.com/belfast-northern-ireland/apartment-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Donegall Square West, Belfast, Belfast BT1 6JA",Belfast,Belfast,320,54.5969370000,-5.9318020000,BT1 6JA,215,"Belfast, Belfast","Asian, International, Fusion",12,3.6,Good,4,0,0,[]
16675536,House of Zen,https://www.zomato.com/belfast-northern-ireland/house-of-zen-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 3 St Annes Sq Edward St, Belfast BT1",Belfast,Belfast,320,54.6038019000,-5.9270062000,BT1,215,"Belfast, Belfast",Chinese,12,0,Not rated,3,0,0,[]
16675353,Sun do,https://www.zomato.com/belfast-northern-ireland/sun-do-coleraine?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"66 New Row, Coleraine BT52 1EJ",Coleraine,Belfast,320,55.1299598000,-6.6701821000,BT52 1EJ,215,"Coleraine, Belfast",Chinese,0,0,Not rated,0,0,0,[]
16675462,Sakura Japanese,https://www.zomato.com/belfast-northern-ireland/sakura-japanese-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"82 Botanic Ave, Belfast BT7 1JR",Belfast,Belfast,320,54.5871514000,-5.9324530000,BT7 1JR,215,"Belfast, Belfast","Japanese, Sushi",0,0,Not rated,2,0,0,[]
16675380,Thai Village,https://www.zomato.com/belfast-northern-ireland/thai-village-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"50 Dublin Rd, Belfast BT2 7HN",Belfast,Belfast,320,54.5914719000,-5.9325661000,BT2 7HN,215,"Belfast, Belfast",Thai,0,0,Not rated,1,0,0,[]
16675429,The Welcome,https://www.zomato.com/belfast-northern-ireland/the-welcome-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"22 Stranmillis Road, Belfast, Belfast BT9 5AA",Belfast,Belfast,320,54.5807340000,-5.9354970000,BT9 5AA,215,"Belfast, Belfast",Chinese,0,0,Not rated,2,0,0,[]
16674676,China China,https://www.zomato.com/belfast-northern-ireland/china-china-bangor?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5 Crosby St, Bangor BT20 5EE",Bangor,Belfast,320,54.6646486000,-5.6670810000,BT20 5EE,215,"Bangor, Belfast",Chinese,0,0,Not rated,1,0,0,[]
16675367,Tao Noodle Bar,https://www.zomato.com/belfast-northern-ireland/tao-noodle-bar-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"79 Dublin Rd, Belfast BT2 7HF",Belfast,Belfast,320,54.5910062000,-5.9332531000,BT2 7HF,215,"Belfast, Belfast",Chinese,0,0,Not rated,2,0,0,[]
16675215,The Red Panda,https://www.zomato.com/belfast-northern-ireland/the-red-panda-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"60 Andras House Ltd, Great Victoria Street, Belfast, Belfast BT2 7BB",Belfast,Belfast,320,54.5940950000,-5.9341780000,BT2 7BB,215,"Belfast, Belfast",Chinese,20,0,Not rated,3,0,0,[]
16674512,Neill's Hill Brasserie,https://www.zomato.com/belfast-northern-ireland/neills-hill-brasserie-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"229 Upper Newtownards Rd, Belfast BT4 3JH",Belfast,Belfast,320,54.5947800000,-5.8643800000,BT4 3JH,215,"Belfast, Belfast","Asian, French, British",20,0,Not rated,1,0,0,[]
16675261,Royal Thai,https://www.zomato.com/belfast-northern-ireland/royal-thai-newtownabbey?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"377 Antrim Rd, Newtownabbey BT36 5EB",Newtownabbey,Belfast,320,54.6731614000,-5.9614303000,BT36 5EB,215,"Newtownabbey, Belfast","Chinese, Thai",0,0,Not rated,1,0,0,[]
16675011,Mandarin City,https://www.zomato.com/belfast-northern-ireland/mandarin-city-belfast?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"269-275 Upper Newtownards Rd, Belfast BT4 3JF",Belfast,Belfast,320,54.5956419000,-5.8730261000,BT4 3JF,215,"Belfast, Belfast",Chinese,0,0,Not rated,1,0,0,[]
16675237,Riverside Chinese,https://www.zomato.com/belfast-northern-ireland/riverside-chinese-omagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18 Sedan Ave, Omagh BT79 7AQ",Omagh,Belfast,320,54.6023776000,-7.3040675000,BT79 7AQ,215,"Omagh, Belfast",Chinese,0,0,Not rated,1,0,0,[]
16675425,Waters Fortune,https://www.zomato.com/belfast-northern-ireland/waters-fortune-londonderry?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"44 Clooney Terrace, Londonderry BT47 6AP",Derry,Belfast,320,54.9955784000,-7.3100761000,BT47 6AP,215,"Derry, Belfast",Chinese,0,0,Not rated,1,0,0,[]
16674940,Johnny's Chef,https://www.zomato.com/belfast-northern-ireland/johnnys-chef-carrickfergus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3 Chester Ave, Carrickfergus BT38 9QQ",Carrickfergus,Belfast,320,54.7531200000,-5.7092250000,BT38 9QQ,215,"Carrickfergus, Belfast",Chinese,5,0,Not rated,1,0,0,[]
16674905,Ho Wah,https://www.zomato.com/belfast-northern-ireland/ho-wah-antrim?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15 Railway St, Antrim BT41 4AE",Antrim,Belfast,320,54.7146891000,-6.2177354000,BT41 4AE,215,"Antrim, Belfast",Chinese,0,0,Not rated,1,0,0,[]
